filename,speaker_id,label
1069_228.wav,1069,0
1069_229.wav,1069,0
1069_23.wav,1069,0
1069_230.wav,1069,0
1069_231.wav,1069,0
1069_232.wav,1069,0
1069_233.wav,1069,0
1069_234.wav,1069,0
1069_235.wav,1069,0
1069_236.wav,1069,0
1069_237.wav,1069,0
1069_238.wav,1069,0
1069_239.wav,1069,0
1069_24.wav,1069,0
1069_240.wav,1069,0
1069_241.wav,1069,0
1069_242.wav,1069,0
1069_243.wav,1069,0
1069_244.wav,1069,0
1069_245.wav,1069,0
1069_246.wav,1069,0
1069_247.wav,1069,0
1069_248.wav,1069,0
1069_249.wav,1069,0
1069_25.wav,1069,0
1069_250.wav,1069,0
1069_251.wav,1069,0
1069_252.wav,1069,0
1069_253.wav,1069,0
1069_254.wav,1069,0
1069_255.wav,1069,0
1069_256.wav,1069,0
1069_257.wav,1069,0
1069_258.wav,1069,0
1069_259.wav,1069,0
1069_26.wav,1069,0
1069_260.wav,1069,0
1069_261.wav,1069,0
1069_262.wav,1069,0
1069_263.wav,1069,0
1069_264.wav,1069,0
1069_265.wav,1069,0
1069_266.wav,1069,0
1069_267.wav,1069,0
1069_268.wav,1069,0
1069_269.wav,1069,0
1069_27.wav,1069,0
1069_270.wav,1069,0
1069_271.wav,1069,0
1069_272.wav,1069,0
1069_273.wav,1069,0
1069_274.wav,1069,0
1069_275.wav,1069,0
1069_276.wav,1069,0
1069_277.wav,1069,0
1069_278.wav,1069,0
1069_279.wav,1069,0
1069_28.wav,1069,0
1069_280.wav,1069,0
1069_281.wav,1069,0
1069_282.wav,1069,0
1069_283.wav,1069,0
1069_284.wav,1069,0
1069_285.wav,1069,0
1069_286.wav,1069,0
1069_287.wav,1069,0
1069_288.wav,1069,0
1069_289.wav,1069,0
1069_29.wav,1069,0
1069_290.wav,1069,0
1069_291.wav,1069,0
1069_292.wav,1069,0
1069_293.wav,1069,0
1069_294.wav,1069,0
1069_295.wav,1069,0
1069_296.wav,1069,0
1069_297.wav,1069,0
1069_298.wav,1069,0
1069_299.wav,1069,0
1069_3.wav,1069,0
1069_30.wav,1069,0
1069_300.wav,1069,0
1069_301.wav,1069,0
1069_302.wav,1069,0
1069_303.wav,1069,0
1069_304.wav,1069,0
1069_305.wav,1069,0
1069_306.wav,1069,0
1069_307.wav,1069,0
1069_308.wav,1069,0
1069_309.wav,1069,0
1069_31.wav,1069,0
1069_310.wav,1069,0
1069_311.wav,1069,0
1069_312.wav,1069,0
1069_313.wav,1069,0
1069_314.wav,1069,0
1069_315.wav,1069,0
1069_316.wav,1069,0
1069_317.wav,1069,0
1069_318.wav,1069,0
1069_319.wav,1069,0
1069_32.wav,1069,0
1069_320.wav,1069,0
1069_321.wav,1069,0
1069_322.wav,1069,0
1069_323.wav,1069,0
1069_324.wav,1069,0
1069_325.wav,1069,0
1069_326.wav,1069,0
1069_327.wav,1069,0
1069_328.wav,1069,0
1069_329.wav,1069,0
1069_33.wav,1069,0
1069_330.wav,1069,0
1069_331.wav,1069,0
1069_332.wav,1069,0
1069_333.wav,1069,0
1069_334.wav,1069,0
1069_335.wav,1069,0
1069_336.wav,1069,0
1069_337.wav,1069,0
1069_338.wav,1069,0
1069_339.wav,1069,0
1069_34.wav,1069,0
1069_340.wav,1069,0
1069_341.wav,1069,0
1069_342.wav,1069,0
1069_343.wav,1069,0
1069_344.wav,1069,0
1069_345.wav,1069,0
1069_346.wav,1069,0
1069_347.wav,1069,0
1069_348.wav,1069,0
1069_349.wav,1069,0
1069_35.wav,1069,0
1069_350.wav,1069,0
1069_351.wav,1069,0
1069_352.wav,1069,0
1069_353.wav,1069,0
1069_354.wav,1069,0
1069_355.wav,1069,0
1069_356.wav,1069,0
1069_357.wav,1069,0
1069_358.wav,1069,0
1069_359.wav,1069,0
1069_36.wav,1069,0
1069_360.wav,1069,0
1069_361.wav,1069,0
1069_362.wav,1069,0
1069_363.wav,1069,0
1069_364.wav,1069,0
1069_365.wav,1069,0
1069_366.wav,1069,0
1069_367.wav,1069,0
1069_368.wav,1069,0
1069_369.wav,1069,0
1069_37.wav,1069,0
1069_370.wav,1069,0
1069_371.wav,1069,0
1069_372.wav,1069,0
1069_373.wav,1069,0
1069_374.wav,1069,0
1069_375.wav,1069,0
1069_376.wav,1069,0
1069_377.wav,1069,0
1069_378.wav,1069,0
1069_379.wav,1069,0
1069_38.wav,1069,0
1069_380.wav,1069,0
1069_381.wav,1069,0
1069_382.wav,1069,0
1069_383.wav,1069,0
1069_384.wav,1069,0
1069_385.wav,1069,0
1069_386.wav,1069,0
1069_387.wav,1069,0
1069_388.wav,1069,0
1069_389.wav,1069,0
1069_39.wav,1069,0
1069_390.wav,1069,0
1069_391.wav,1069,0
1069_392.wav,1069,0
1069_393.wav,1069,0
1069_394.wav,1069,0
1069_395.wav,1069,0
1069_396.wav,1069,0
1069_397.wav,1069,0
1069_398.wav,1069,0
1069_399.wav,1069,0
1069_4.wav,1069,0
1069_40.wav,1069,0
1069_400.wav,1069,0
1069_401.wav,1069,0
1069_402.wav,1069,0
1069_403.wav,1069,0
1069_404.wav,1069,0
1069_405.wav,1069,0
1069_406.wav,1069,0
1069_407.wav,1069,0
1069_408.wav,1069,0
1069_409.wav,1069,0
1069_41.wav,1069,0
1069_410.wav,1069,0
1069_411.wav,1069,0
1069_412.wav,1069,0
1069_413.wav,1069,0
1069_414.wav,1069,0
1069_415.wav,1069,0
1069_416.wav,1069,0
1069_417.wav,1069,0
1069_418.wav,1069,0
1069_419.wav,1069,0
1069_42.wav,1069,0
1069_420.wav,1069,0
1069_421.wav,1069,0
1069_422.wav,1069,0
1069_423.wav,1069,0
1069_424.wav,1069,0
1069_425.wav,1069,0
1069_426.wav,1069,0
1069_427.wav,1069,0
1069_428.wav,1069,0
1069_429.wav,1069,0
1069_43.wav,1069,0
1069_430.wav,1069,0
1069_431.wav,1069,0
1069_432.wav,1069,0
1069_433.wav,1069,0
1069_434.wav,1069,0
1069_435.wav,1069,0
1069_436.wav,1069,0
1069_437.wav,1069,0
1069_438.wav,1069,0
1069_439.wav,1069,0
1069_44.wav,1069,0
1069_440.wav,1069,0
1069_441.wav,1069,0
1069_442.wav,1069,0
1069_443.wav,1069,0
1069_444.wav,1069,0
1069_445.wav,1069,0
1069_446.wav,1069,0
1069_447.wav,1069,0
1069_448.wav,1069,0
1069_449.wav,1069,0
1069_45.wav,1069,0
1069_450.wav,1069,0
1069_451.wav,1069,0
1069_452.wav,1069,0
1069_453.wav,1069,0
1069_454.wav,1069,0
1069_455.wav,1069,0
1069_456.wav,1069,0
1069_457.wav,1069,0
1069_458.wav,1069,0
1069_459.wav,1069,0
1069_46.wav,1069,0
1069_460.wav,1069,0
1069_461.wav,1069,0
1069_462.wav,1069,0
1069_463.wav,1069,0
1069_464.wav,1069,0
1069_465.wav,1069,0
1069_466.wav,1069,0
1069_467.wav,1069,0
1069_468.wav,1069,0
1069_469.wav,1069,0
1069_47.wav,1069,0
1069_470.wav,1069,0
1069_471.wav,1069,0
1069_472.wav,1069,0
1069_473.wav,1069,0
1069_474.wav,1069,0
1069_475.wav,1069,0
1069_476.wav,1069,0
1069_477.wav,1069,0
1069_478.wav,1069,0
1069_479.wav,1069,0
1069_48.wav,1069,0
1069_480.wav,1069,0
1069_481.wav,1069,0
1069_482.wav,1069,0
1069_483.wav,1069,0
1069_484.wav,1069,0
1069_485.wav,1069,0
1069_486.wav,1069,0
1069_487.wav,1069,0
1069_488.wav,1069,0
1069_489.wav,1069,0
1069_49.wav,1069,0
1069_490.wav,1069,0
1069_491.wav,1069,0
1069_492.wav,1069,0
1069_493.wav,1069,0
1069_494.wav,1069,0
1069_495.wav,1069,0
1069_496.wav,1069,0
1069_497.wav,1069,0
1069_498.wav,1069,0
1069_499.wav,1069,0
1069_5.wav,1069,0
1069_50.wav,1069,0
1069_500.wav,1069,0
1069_501.wav,1069,0
1069_502.wav,1069,0
1069_503.wav,1069,0
1069_504.wav,1069,0
1069_505.wav,1069,0
1069_506.wav,1069,0
1069_507.wav,1069,0
1069_508.wav,1069,0
1069_509.wav,1069,0
1069_51.wav,1069,0
1069_510.wav,1069,0
1069_511.wav,1069,0
1069_512.wav,1069,0
1069_513.wav,1069,0
1069_514.wav,1069,0
1069_515.wav,1069,0
1069_516.wav,1069,0
1069_517.wav,1069,0
1069_518.wav,1069,0
1069_519.wav,1069,0
1069_52.wav,1069,0
1069_520.wav,1069,0
1069_521.wav,1069,0
1069_522.wav,1069,0
1069_523.wav,1069,0
1069_524.wav,1069,0
1069_525.wav,1069,0
1069_526.wav,1069,0
1069_527.wav,1069,0
1069_528.wav,1069,0
1069_529.wav,1069,0
1069_53.wav,1069,0
1069_530.wav,1069,0
1069_531.wav,1069,0
1069_532.wav,1069,0
1069_533.wav,1069,0
1069_534.wav,1069,0
1069_535.wav,1069,0
1069_536.wav,1069,0
1069_537.wav,1069,0
1069_538.wav,1069,0
1069_539.wav,1069,0
1069_54.wav,1069,0
1069_540.wav,1069,0
1069_541.wav,1069,0
1069_542.wav,1069,0
1069_543.wav,1069,0
1069_544.wav,1069,0
1069_545.wav,1069,0
1069_546.wav,1069,0
1069_547.wav,1069,0
1069_548.wav,1069,0
1081_0.wav,1081,1
1081_1.wav,1081,1
1081_10.wav,1081,1
1081_100.wav,1081,1
1081_101.wav,1081,1
1081_102.wav,1081,1
1081_103.wav,1081,1
1081_104.wav,1081,1
1081_105.wav,1081,1
1081_106.wav,1081,1
1081_107.wav,1081,1
1081_108.wav,1081,1
1081_109.wav,1081,1
1081_11.wav,1081,1
1081_110.wav,1081,1
1081_111.wav,1081,1
1081_112.wav,1081,1
1081_113.wav,1081,1
1081_114.wav,1081,1
1081_115.wav,1081,1
1081_116.wav,1081,1
1081_117.wav,1081,1
1081_118.wav,1081,1
1081_119.wav,1081,1
1081_12.wav,1081,1
1081_120.wav,1081,1
1081_121.wav,1081,1
1081_122.wav,1081,1
1081_123.wav,1081,1
1081_124.wav,1081,1
1081_125.wav,1081,1
1081_126.wav,1081,1
1081_127.wav,1081,1
1081_128.wav,1081,1
1081_129.wav,1081,1
1081_13.wav,1081,1
1081_130.wav,1081,1
1081_131.wav,1081,1
1081_132.wav,1081,1
1081_133.wav,1081,1
1081_134.wav,1081,1
1081_135.wav,1081,1
1081_136.wav,1081,1
1081_137.wav,1081,1
1081_138.wav,1081,1
1081_139.wav,1081,1
1081_14.wav,1081,1
1081_140.wav,1081,1
1081_141.wav,1081,1
1081_142.wav,1081,1
1081_143.wav,1081,1
1081_144.wav,1081,1
1081_145.wav,1081,1
1081_146.wav,1081,1
1081_147.wav,1081,1
1081_148.wav,1081,1
1081_149.wav,1081,1
1081_15.wav,1081,1
1081_150.wav,1081,1
1081_151.wav,1081,1
1081_152.wav,1081,1
1081_153.wav,1081,1
1081_154.wav,1081,1
1081_155.wav,1081,1
1081_156.wav,1081,1
1081_157.wav,1081,1
1081_158.wav,1081,1
1081_159.wav,1081,1
1081_16.wav,1081,1
1081_160.wav,1081,1
1081_161.wav,1081,1
1081_162.wav,1081,1
1081_163.wav,1081,1
1081_164.wav,1081,1
1081_165.wav,1081,1
1081_166.wav,1081,1
1081_167.wav,1081,1
1081_168.wav,1081,1
1081_169.wav,1081,1
1081_17.wav,1081,1
1081_170.wav,1081,1
1081_171.wav,1081,1
1081_172.wav,1081,1
1081_173.wav,1081,1
1081_174.wav,1081,1
1081_175.wav,1081,1
1081_176.wav,1081,1
1081_177.wav,1081,1
1081_178.wav,1081,1
1081_179.wav,1081,1
1081_18.wav,1081,1
1081_180.wav,1081,1
1081_181.wav,1081,1
1081_182.wav,1081,1
1081_183.wav,1081,1
1081_184.wav,1081,1
1081_185.wav,1081,1
1081_186.wav,1081,1
1081_187.wav,1081,1
1081_188.wav,1081,1
1081_189.wav,1081,1
1081_19.wav,1081,1
1081_190.wav,1081,1
1081_191.wav,1081,1
1081_192.wav,1081,1
1081_193.wav,1081,1
1081_194.wav,1081,1
1081_195.wav,1081,1
1081_196.wav,1081,1
1081_197.wav,1081,1
1081_198.wav,1081,1
1081_199.wav,1081,1
1081_2.wav,1081,1
1081_20.wav,1081,1
1081_200.wav,1081,1
1081_201.wav,1081,1
1081_202.wav,1081,1
1081_203.wav,1081,1
1081_204.wav,1081,1
1081_205.wav,1081,1
1081_206.wav,1081,1
1081_207.wav,1081,1
1081_208.wav,1081,1
1081_209.wav,1081,1
1081_21.wav,1081,1
1081_210.wav,1081,1
1081_211.wav,1081,1
1081_212.wav,1081,1
1081_213.wav,1081,1
1081_214.wav,1081,1
1081_215.wav,1081,1
1081_216.wav,1081,1
1081_217.wav,1081,1
1081_218.wav,1081,1
1081_219.wav,1081,1
1081_22.wav,1081,1
1081_220.wav,1081,1
1081_221.wav,1081,1
1081_222.wav,1081,1
1081_223.wav,1081,1
1081_224.wav,1081,1
1081_225.wav,1081,1
1081_226.wav,1081,1
1081_227.wav,1081,1
1081_228.wav,1081,1
1081_229.wav,1081,1
1081_23.wav,1081,1
1081_230.wav,1081,1
1081_231.wav,1081,1
1081_232.wav,1081,1
1081_233.wav,1081,1
1081_234.wav,1081,1
1081_235.wav,1081,1
1081_236.wav,1081,1
1081_237.wav,1081,1
1081_238.wav,1081,1
1081_239.wav,1081,1
1081_24.wav,1081,1
1081_240.wav,1081,1
1081_241.wav,1081,1
1081_242.wav,1081,1
1081_243.wav,1081,1
1081_244.wav,1081,1
1081_245.wav,1081,1
1081_246.wav,1081,1
1081_247.wav,1081,1
1081_248.wav,1081,1
1081_249.wav,1081,1
1081_25.wav,1081,1
1081_250.wav,1081,1
1081_251.wav,1081,1
1081_252.wav,1081,1
1081_253.wav,1081,1
1081_254.wav,1081,1
1081_255.wav,1081,1
1081_256.wav,1081,1
1081_257.wav,1081,1
1081_258.wav,1081,1
1081_259.wav,1081,1
1081_26.wav,1081,1
1081_260.wav,1081,1
1081_261.wav,1081,1
1081_262.wav,1081,1
1081_263.wav,1081,1
1081_264.wav,1081,1
1081_265.wav,1081,1
1081_266.wav,1081,1
1081_267.wav,1081,1
1081_268.wav,1081,1
1081_269.wav,1081,1
1081_27.wav,1081,1
1081_270.wav,1081,1
1081_271.wav,1081,1
1081_272.wav,1081,1
1081_273.wav,1081,1
1081_274.wav,1081,1
1081_275.wav,1081,1
1081_276.wav,1081,1
1081_277.wav,1081,1
1081_278.wav,1081,1
1081_279.wav,1081,1
1081_28.wav,1081,1
1081_280.wav,1081,1
1081_281.wav,1081,1
1081_282.wav,1081,1
1081_283.wav,1081,1
1081_284.wav,1081,1
1081_285.wav,1081,1
1081_286.wav,1081,1
1081_287.wav,1081,1
1081_288.wav,1081,1
1081_289.wav,1081,1
1081_29.wav,1081,1
1081_290.wav,1081,1
1081_291.wav,1081,1
1081_292.wav,1081,1
1081_293.wav,1081,1
1081_294.wav,1081,1
1081_295.wav,1081,1
1081_296.wav,1081,1
1081_297.wav,1081,1
1081_298.wav,1081,1
1081_299.wav,1081,1
1081_3.wav,1081,1
1081_30.wav,1081,1
1081_300.wav,1081,1
1081_301.wav,1081,1
1081_302.wav,1081,1
1081_303.wav,1081,1
1081_304.wav,1081,1
1081_305.wav,1081,1
1081_306.wav,1081,1
1081_307.wav,1081,1
1081_308.wav,1081,1
1081_309.wav,1081,1
1081_31.wav,1081,1
1081_310.wav,1081,1
1081_311.wav,1081,1
1081_312.wav,1081,1
1081_313.wav,1081,1
1081_314.wav,1081,1
1081_315.wav,1081,1
1081_316.wav,1081,1
1081_317.wav,1081,1
1081_318.wav,1081,1
1081_319.wav,1081,1
1081_32.wav,1081,1
1081_320.wav,1081,1
1081_321.wav,1081,1
1081_322.wav,1081,1
1081_323.wav,1081,1
1081_324.wav,1081,1
1081_325.wav,1081,1
1081_326.wav,1081,1
1081_327.wav,1081,1
1081_328.wav,1081,1
1081_329.wav,1081,1
1081_33.wav,1081,1
1081_330.wav,1081,1
1081_331.wav,1081,1
1081_332.wav,1081,1
1081_333.wav,1081,1
1081_334.wav,1081,1
1081_335.wav,1081,1
1081_336.wav,1081,1
1081_337.wav,1081,1
1081_338.wav,1081,1
1081_339.wav,1081,1
1081_34.wav,1081,1
1081_340.wav,1081,1
1081_341.wav,1081,1
1081_342.wav,1081,1
1081_343.wav,1081,1
1081_344.wav,1081,1
1081_345.wav,1081,1
1081_346.wav,1081,1
1081_347.wav,1081,1
1081_348.wav,1081,1
1081_349.wav,1081,1
1081_35.wav,1081,1
1081_350.wav,1081,1
1081_351.wav,1081,1
1081_352.wav,1081,1
1081_353.wav,1081,1
1081_354.wav,1081,1
1081_355.wav,1081,1
1081_356.wav,1081,1
1081_357.wav,1081,1
1081_358.wav,1081,1
1081_359.wav,1081,1
1081_36.wav,1081,1
1081_360.wav,1081,1
1081_361.wav,1081,1
1081_362.wav,1081,1
1081_363.wav,1081,1
1081_364.wav,1081,1
1081_365.wav,1081,1
1081_366.wav,1081,1
1081_367.wav,1081,1
1081_368.wav,1081,1
1081_369.wav,1081,1
1081_37.wav,1081,1
1081_370.wav,1081,1
1081_371.wav,1081,1
1081_372.wav,1081,1
1081_373.wav,1081,1
1081_374.wav,1081,1
1081_375.wav,1081,1
1081_376.wav,1081,1
1081_377.wav,1081,1
1081_378.wav,1081,1
1081_379.wav,1081,1
1081_38.wav,1081,1
1081_380.wav,1081,1
1081_381.wav,1081,1
1081_382.wav,1081,1
1081_383.wav,1081,1
1081_384.wav,1081,1
1081_385.wav,1081,1
1081_386.wav,1081,1
1081_387.wav,1081,1
1081_388.wav,1081,1
1081_389.wav,1081,1
1081_39.wav,1081,1
1081_390.wav,1081,1
1081_391.wav,1081,1
1081_392.wav,1081,1
1081_393.wav,1081,1
1081_394.wav,1081,1
1081_395.wav,1081,1
1081_396.wav,1081,1
1081_397.wav,1081,1
1081_398.wav,1081,1
1081_399.wav,1081,1
1081_4.wav,1081,1
1081_40.wav,1081,1
1081_400.wav,1081,1
1081_401.wav,1081,1
1081_402.wav,1081,1
1081_403.wav,1081,1
1081_404.wav,1081,1
1081_405.wav,1081,1
1081_406.wav,1081,1
1081_407.wav,1081,1
1081_408.wav,1081,1
1081_409.wav,1081,1
1081_41.wav,1081,1
1081_410.wav,1081,1
1081_411.wav,1081,1
1081_412.wav,1081,1
1081_413.wav,1081,1
1081_414.wav,1081,1
1081_415.wav,1081,1
1081_416.wav,1081,1
1081_417.wav,1081,1
1081_418.wav,1081,1
1081_419.wav,1081,1
1081_42.wav,1081,1
1081_420.wav,1081,1
1081_421.wav,1081,1
1081_422.wav,1081,1
1081_423.wav,1081,1
1081_424.wav,1081,1
1081_425.wav,1081,1
1081_426.wav,1081,1
1081_427.wav,1081,1
1081_428.wav,1081,1
1081_429.wav,1081,1
1081_43.wav,1081,1
1081_430.wav,1081,1
1081_431.wav,1081,1
1081_432.wav,1081,1
1081_433.wav,1081,1
1081_434.wav,1081,1
1081_435.wav,1081,1
1081_436.wav,1081,1
1081_437.wav,1081,1
1081_438.wav,1081,1
1081_439.wav,1081,1
1081_44.wav,1081,1
1081_440.wav,1081,1
1081_441.wav,1081,1
1081_442.wav,1081,1
1081_443.wav,1081,1
1081_444.wav,1081,1
1081_445.wav,1081,1
1081_446.wav,1081,1
1081_447.wav,1081,1
1081_448.wav,1081,1
1081_449.wav,1081,1
1081_45.wav,1081,1
1081_450.wav,1081,1
1081_451.wav,1081,1
1081_452.wav,1081,1
1081_453.wav,1081,1
1081_454.wav,1081,1
1081_455.wav,1081,1
1081_456.wav,1081,1
1081_457.wav,1081,1
1081_458.wav,1081,1
1081_459.wav,1081,1
1081_46.wav,1081,1
1081_460.wav,1081,1
1081_461.wav,1081,1
1081_462.wav,1081,1
1081_463.wav,1081,1
1081_464.wav,1081,1
1081_465.wav,1081,1
1081_466.wav,1081,1
1081_467.wav,1081,1
1081_468.wav,1081,1
1081_469.wav,1081,1
1081_47.wav,1081,1
1081_470.wav,1081,1
1081_471.wav,1081,1
1081_472.wav,1081,1
1081_473.wav,1081,1
1081_474.wav,1081,1
1081_475.wav,1081,1
1081_476.wav,1081,1
1081_477.wav,1081,1
1081_478.wav,1081,1
1081_479.wav,1081,1
1081_48.wav,1081,1
1081_480.wav,1081,1
1081_481.wav,1081,1
1081_482.wav,1081,1
1081_483.wav,1081,1
1081_484.wav,1081,1
1081_485.wav,1081,1
1081_486.wav,1081,1
1081_487.wav,1081,1
1081_488.wav,1081,1
1081_489.wav,1081,1
1081_49.wav,1081,1
1081_490.wav,1081,1
1081_491.wav,1081,1
1081_492.wav,1081,1
1081_493.wav,1081,1
1081_494.wav,1081,1
1081_495.wav,1081,1
1081_496.wav,1081,1
1081_497.wav,1081,1
1081_498.wav,1081,1
1081_499.wav,1081,1
1081_5.wav,1081,1
1081_50.wav,1081,1
1081_500.wav,1081,1
1081_501.wav,1081,1
1081_502.wav,1081,1
1081_503.wav,1081,1
1081_504.wav,1081,1
1081_505.wav,1081,1
1081_506.wav,1081,1
1081_507.wav,1081,1
1081_508.wav,1081,1
1081_509.wav,1081,1
1081_51.wav,1081,1
1081_510.wav,1081,1
1081_511.wav,1081,1
1081_512.wav,1081,1
1081_513.wav,1081,1
1081_514.wav,1081,1
1081_515.wav,1081,1
1081_516.wav,1081,1
1081_517.wav,1081,1
1081_518.wav,1081,1
1081_519.wav,1081,1
1081_52.wav,1081,1
1081_520.wav,1081,1
1081_521.wav,1081,1
1081_522.wav,1081,1
1081_523.wav,1081,1
1081_524.wav,1081,1
1081_525.wav,1081,1
1081_526.wav,1081,1
1081_527.wav,1081,1
1081_528.wav,1081,1
1081_529.wav,1081,1
1081_53.wav,1081,1
1081_530.wav,1081,1
1081_531.wav,1081,1
1081_532.wav,1081,1
1081_533.wav,1081,1
1081_534.wav,1081,1
1081_535.wav,1081,1
1081_536.wav,1081,1
1081_537.wav,1081,1
1081_538.wav,1081,1
1081_539.wav,1081,1
1081_54.wav,1081,1
1081_540.wav,1081,1
1081_541.wav,1081,1
1081_542.wav,1081,1
1081_543.wav,1081,1
1081_544.wav,1081,1
1081_545.wav,1081,1
1081_546.wav,1081,1
1081_547.wav,1081,1
1081_548.wav,1081,1
1088_0.wav,1088,2
1088_1.wav,1088,2
1088_10.wav,1088,2
1088_100.wav,1088,2
1088_101.wav,1088,2
1088_102.wav,1088,2
1088_103.wav,1088,2
1088_104.wav,1088,2
1088_105.wav,1088,2
1088_106.wav,1088,2
1088_107.wav,1088,2
1088_108.wav,1088,2
1088_109.wav,1088,2
1088_11.wav,1088,2
1088_110.wav,1088,2
1088_111.wav,1088,2
1088_112.wav,1088,2
1088_113.wav,1088,2
1088_114.wav,1088,2
1088_115.wav,1088,2
1088_116.wav,1088,2
1088_117.wav,1088,2
1088_118.wav,1088,2
1088_119.wav,1088,2
1088_12.wav,1088,2
1088_120.wav,1088,2
1088_121.wav,1088,2
1088_122.wav,1088,2
1088_123.wav,1088,2
1088_124.wav,1088,2
1088_125.wav,1088,2
1088_126.wav,1088,2
1088_127.wav,1088,2
1088_128.wav,1088,2
1088_129.wav,1088,2
1088_13.wav,1088,2
1088_130.wav,1088,2
1088_131.wav,1088,2
1088_132.wav,1088,2
1088_133.wav,1088,2
1088_134.wav,1088,2
1088_135.wav,1088,2
1088_136.wav,1088,2
1088_137.wav,1088,2
1088_138.wav,1088,2
1088_139.wav,1088,2
1088_14.wav,1088,2
1088_140.wav,1088,2
1088_141.wav,1088,2
1088_142.wav,1088,2
1088_143.wav,1088,2
1088_144.wav,1088,2
1088_145.wav,1088,2
1088_146.wav,1088,2
1088_147.wav,1088,2
1088_148.wav,1088,2
1088_149.wav,1088,2
1088_15.wav,1088,2
1088_150.wav,1088,2
1088_151.wav,1088,2
1088_152.wav,1088,2
1088_153.wav,1088,2
1088_154.wav,1088,2
1088_155.wav,1088,2
1088_156.wav,1088,2
1088_157.wav,1088,2
1088_158.wav,1088,2
1088_159.wav,1088,2
1088_16.wav,1088,2
1088_160.wav,1088,2
1088_161.wav,1088,2
1088_162.wav,1088,2
1088_163.wav,1088,2
1088_164.wav,1088,2
1088_165.wav,1088,2
